source,title,content,date
News Max,Potential October Surprises Loom Over Presidential Election,"October surprises have a history of upending presidential elections, from the revelation of George W. Bush's DWI arrest in 2000 to Donald Trump's infamous Access Hollywood tape in 2016.
The Access Hollywood tape showed how potential new audio or video could upend a presidential election. Vice President Kamala Harris could face trouble if audio or video of her talking about how her past positions like supporting a ban of fracking surfaces, The Hill reported, while former President Donald Trump has faced attacks from the Harris campaign for promising wealthy donors a tax cut if elected.
The unpredictable nature of weather could change the shape of the race. Barack Obama got a boost for his handling of Superstorm Sandy in 2012, getting a hug from then-New Jersey Republican Gov. Chris Christie.
Hurricane Helene forced Harris to suspend in-person campaigning to return to Washington, D.C., to be briefed on the storm while Trump visited Georgia where he criticized the federal government's response to the storm. Harris and President Joe Biden are expected to visit areas affected by the storm.
The 2024 presidential election has seen Trump face two assassination attempts, including being grazed by a bullet while speaking at a rally in Pennsylvania. NBC News reported last month the FBI was investigating after election officials in six states received suspicious packages.
""I'm most concerned about vote-counting and election judges and violence. There's been a pretty clear pattern of threats about who gets to count votes,"" John Murphy, a professor at the University of Illinois who studies political rhetoric, told The Hill.
Another presidential debate could also change the shape of the race. The debate between Biden and Trump led to Biden dropping out of the race, while Harris was widely viewed to have bested Trump in their only debate. Trump has refused another debate, saying it would be too late, with early voting well underway in many states.
Vice presidential candidates Sen. J.D. Vance, R-Ohio and Minnesota Gov. Tim Walz, a Democrat, will be debating on Tuesday.
The continued turmoil in the Middle East looms over the presidential campaign. Next week marks a year since Hamas attacked Israel and Israel recently launched a ground invasion of Lebanon, while US officials believe Iran is preparing to launch a ballistic missile attack against Israel.
Sam Barron ✉
Sam Barron has almost two decades of experience covering a wide range of topics including politics, crime and business.
© 2024 Newsmax. All rights reserved.",1/10/2024
News Max,N.C. GOP Chair to Newsmax: Record Voting in Helene-Hit Areas,"Jason Simmons, chair of the North Carolina GOP, told Newsmax on Monday that the areas of the state ripped by Hurricane Helene have seen ""record turnout"" during the early voting period.
""I had the opportunity to travel to western North Carolina and visit with our leaders last week before the start of early voting and was very confident after visiting with them that their resolve, their commitment to getting out the vote, is high,"" Simmons said during an appearance on ""Wake Up America."" ""What we saw then, after the first day of early voting, record turnout in these impacted counties and what we've seen is indicative across the state.
""More than a million North Carolinians have already cast a ballot. Republican turnout is way up. Democrat turnout is way down. People are ready to fire [Democrat presidential nominee] Kamala Harris and send her home.""
Former President Donald Trump is reportedly making multiple stops in the storm-battered areas of North Carolina on Monday, which Simmons said is likely to be well received by the residents in the absence of substantial federal assistance.
""As I've had an opportunity to visit with people in western North Carolina, they feel very much abandoned by the federal government, and the state response has been very lackluster,"" he said. ""And so, people are ready to see President Trump once again in western North Carolina and then see him get into the White House to be able to have the strength and the resolve that they need also in the White House.""
The state GOP official also shared his thoughts on why there has been such a bump in early voting among Republicans, who have historically shunned the practice.
""People understand that they're not better off than they were four years ago, and, as a result, they are showing up to the polls in record numbers,"" Simmons said. ""Republicans, unaffiliated voters, they are making sure to fire Kamala Harris and send Donald Trump back to the White House.""
FiveThirtyEight polling shows that Trump is ahead in North Carolina 48.2% to Harris’ 47.4%, which Simmons said has been a trend in the swing state in recent years.
""North Carolina has always been a very close battleground state for the last number of cycles and so, as we continue to focus on identifying and turning out our vote, we make sure that they understand where to vote, how to vote but, more importantly, make a plan and get out and vote,"" he added.
About NEWSMAX TV:
NEWSMAX is the fastest-growing cable news channel in America!
- Find Newsmax channel in your home via cable and satellite systems – More Info Here
- Watch Newsmax+ on your home TV app or smartphone and watch it anywhere! Try it for FREE – See More Here: NewsmaxPlus.com
Nicole Wells ✉
Nicole Wells, a Newsmax general assignment reporter covers news, politics, and culture. She is a National Newspaper Association award-winning journalist.
© 2024 Newsmax. All rights reserved.",21/10/2024
News Max,James Carville 'Scared to Death' About Election,"Veteran Democratic strategist James Carville said Wednesday that with the election coming up, he's ""scared to death.""
Carville told MSNBC that he is ""very, very concerned and very scared"" after estimating that Vice President Kamala Harris has less than three weeks to get her message out to voters.
As of Wednesday, there were 27 days until the Nov. 5 vote, but Carville said, ""Today is gone. You're going to lose four to the hurricane ... and everything kind of shuts down the Saturday before the election.""
""So you're really probably under 20 days that you have to really get a message out.""
Carville said Harris' campaign needs ""to be sharp. They need to be aggressive. They need to stop answering questions and start asking questions. They're doing all this and sitting down with '60 Minutes' and sitting down with [Stephen] Colbert and sitting down with this.""
When asked if he'd like Harris to do more press conferences, Carville said, ""I'd like for her to put more things in play, where she's out saying, 'What is [Republican vice presidential nominee] J.D. Vance talking about that [Republican presidential nominee Donald] Trump saved Obamacare? He tried to destroy it at every point.' I would put [former] President [Barack] Obama out to make that; he's only got a 92% approval with Democrats.""
Carville also suggested that Harris ask former President Bill Clinton to go on local TV in Michigan and Wisconsin to talk about how tariffs would ""destroy the economy"" to counter Trump's recent call to implement tariffs on goods made outside the U.S.
Overall, Carville said, ""I think [Harris] and the whole campaign needs to be much more aggressive and much less passive than they are.""
Kate McManus ✉
Kate McManus is a New Jersey-based Newsmax writer who's spent more than two decades as a journalist.
© 2024 Newsmax. All rights reserved.",10/10/2024
News Max,"Reuters/Ipsos Poll: Gains: Trump, Hispanic Men, Harris, White Women","Republican Donald Trump has nearly erased Democrats' longstanding advantage among Hispanic men ahead of the Nov. 5 presidential election when he will face Democrat Kamala Harris, according to an analysis of Reuters/Ipsos polling.
Former President Trump now trails Vice President Harris by just 2 percentage points among Hispanic men — 44% to 46% — compared with his 19 point deficit with Democrat Joe Biden at the same point in 2020, according to the analysis of more than 15,000 responses to Reuters/Ipsos polls conducted in the month through Oct. 21 and during the same period of 2020.
Trump's gains have been offset by increased support for Harris among white women, who favored him over Biden by 12 points late in 2020 but now lean Republican by 3 points, 46% to 43%.
The two candidates are locked in an exceptionally tight race, with Harris up only marginally — 46% to 43% — in the latest Reuters/Ipsos poll conducted Oct. 16-21.
The shifts are part of larger changes in the coalitions that each candidate is counting on for victory, with Trump boosting his advantage with Hispanic and Black voters — particularly men — while Harris has cut away at the Republicans' longstanding edge with white voters by gaining ground with women.
Robert Alomia, a Hispanic voter in Elizabeth, New Jersey, who works at a security firm, said he respects Trump's career as a businessman and plans to vote for him this year after sitting out the 2020 election.
""We need people who think quick and people who are willing to lead — he’s a leader,"" said Alomia, 42, who said he was also sympathetic to Trump's hardline views on immigration. ""You have these people that come into the country where they get everything, and basically the door is open for them.""
Trump has accused the Biden administration of leaving the southern border open to migrants while Harris has pushed back against that by blaming Trump for pressuring Republicans in Congress to jettison a bipartisan border security bill that have would tightened border controls.
Hispanic voters, the fastest-growing segment of the U.S. electorate, have leaned heavily Democratic in most presidential elections since the 1970s but Trump has made significant inroads.
The analysis of recent Reuters/Ipsos polling shows Trump with support from 37% of registered Hispanic voters, up from 30% at the same point in 2020. Harris is at 51% compared to Biden's 54% four years earlier. The numbers are subject to sampling error, and have levels of precision of between 2 and 6 percentage points.
Trump ended up winning 38% of the Hispanic votes in 2020, 21 points below Biden but still the biggest share for a Republican candidate since President George W. Bush won 44% in 2004, according to a 2020 exit poll analysis by the Pew Research Center and historical figures compiled by the American Enterprise Institute.
The Republican is also on track to whittle away at the edges of Democrats' strength in the Black electorate. Some 18% of Black men picked him in recent Reuters/Ipsos polls, up from 14% four years earlier, as did 8% of Black women, up from 4%. Exit polls after the 2020 election showed that about 8% of Black voters overall picked Trump in 2020, while the recent Reuters/Ipsos polling shows him at 12%.
Republican campaign strategist Kristin Davison said Trump is wooing Black voters by convincing them that the Democratic Party is too extreme on social issues.
""That's what Trump has been able to do with Black men and with Hispanics in the last four years, not just on the issues of the economy and hard work, but with country and family,"" she said.
America's history of racial tension and injustice looms large in the minds of Trump's supporters and detractors alike. Trump famously asked Black voters during his 2016 presidential campaign, ""What the hell do you have to lose?""
""A lot of people might play the race card. They might say he's racist, they might say he's using Black people. They might say a lot of stuff. But for me, personally, I feel like he proved that he wants to see everybody win,"" said Kedrick Benford, a Black voter in Houston who didn't vote in 2020 but said he thinks he'll vote for Trump this time.
Benford, 30, a self-employed retailer, said he considered Trump more experienced than Harris.
Harris has kept the race close in part by winning over white women, who made up about four in 10 voters in 2020, double the combined share of Black and Hispanic voters. While the two candidates' shares of support from white men is largely unchanged, Harris' boost among white women means Trump is only leading by nine points with white voters overall, compared to when he led Biden by 14 points with them in 2020.
Davison, the Republican strategist, said many women have turned to Harris in part because Democrats have effectively focused them on abortion following the 2022 U.S. Supreme Court ruling by ending the nationwide right to abortion.
Women are also evaluating ""the stark contrast in leadership and character between the vice president and Trump, which is influencing their choices,"" said Meghan Hays, a Democratic strategist and former senior communications aide to President Biden.
""The vice president must widen her lead among women voters to offset Trump’s advantage with Black and Latino men,"" Hays added. ""This election will be won by the smallest of margins.""
Donna Berg, a white woman in St. Charles, Illinois, voted for Trump in 2016 and again ""reluctantly"" in 2020, but Berg decisively dumped Trump following the Jan. 6, 2021, U.S. Capitol attack.
""After Jan. 6, it was all over,"" Berg said. She said the Republican Party has veered into extremism under Trump's leadership and she would vote for Harris this year. ""I am not necessarily voting for her as much as I’m voting against Trump.""
© 2024 Thomson/Reuters. All rights reserved.",25/10/2024
News Max,"NBC Poll: Trump, Harris in Dead Heat at 48 Percent","Former President Donald Trump and Vice President Kamala Harris remain in a dead heat with just over three weeks left until Election Day, according to the latest national NBC News poll.
The poll, conducted from Oct. 4-8, shows Harris and Trump each with 48% of the vote in a head-to-head matchup, with another 4% saying they are undecided or won't vote for either candidate, the network reported Sunday.
Last month's NBC News poll showed Harris ahead of Trump by 5 points, at 49%-44%, but that result was also within the margin of error.
Trump fared slightly better in the current poll when third-party candidates were added, with 47% picking Trump, 46% for Harris, and a combined 7% either saying they were undecided or picking other candidates.
Harris, however, held a 6-point lead on the expanded ballot in September.
The current poll questioned 1,000 registered voters and carried an overall margin of error of plus or minus 3.1 percentage points.
""As summer has turned to fall, any signs of momentum for Kamala Harris have stopped,"" Democrat pollster Jeff Horwitt, who conducted the survey with GOP pollster Bill McInturff, commented. ""The race is a dead heat.""
However, the poll shows that there is still uncertainty among voters, with 10% of voters still saying they might change their minds and some voters remaining undecided.
There was also an all-time high among voters who believe the election will mean a ""great deal of difference"" to their lives.
The third-party vote may also play a role, with the poll showing that Trump got a one-point edge when third-party candidates were included in the poll.
The numbers could also change based on whether the voting environment is more favorable for Republicans or Democrats, the poll showed.
If more men, white voters, and voters without college degrees turn out, an environment deemed more favorable for Republicans, Trump was shown to be leading Harris by 2 points, at 49% to 47%.
But if there is a more favorable turnout environment for Democrats, including more white voters with college degrees, women, or voters of color showing up, Harris came out at 3 points ahead of Trump, at 49%-46%.
All of the different results, however, fell within poll's margin of error of plus or minus 3.1 percentage points, leaving the race in a virtual tie.
In other numbers:
- Harris led Trump among Black voters (84%-11%), younger voters ages 18 to 34 (57%-37%), and white voters with college degrees (55%-41%).
- Trump came out ahead of Harris with rural voters (75%-23%), white voters (56%-42%) and whites without college degrees (65%-33%).
- Woman supported Harris by 55% to 41% and men backed Trump by 56%-40%.
- Independent voters were also split, with Harris getting 44% and 40% backing Trump.
- Harris' popularity was 43% positive and 49% negative. Trump's numbers were almost identical, at 43% positive and 51% negative.
The top issues among voters are abortion (22%), immigration/border security (19%), protecting democracy or constitutional rights (18%), and cost of living (16%), the poll showed.
Harris topped Trump on abortion, healthcare, and being competent, while Trump came out ahead in the border, the Middle East, and handling the cost of living.
Sandy Fitzgerald ✉
Sandy Fitzgerald has more than three decades in journalism and serves as a general assignment writer for Newsmax covering news, media, and politics.
© 2024 Newsmax. All rights reserved.",13/10/2024
News Max,CBS Cuts JD Vance's Mic as He Calls Out Moderator for Debating Him,"CBS News cut the debate microphone of Sen. J.D. Vance, R-Ohio, when he objected to an attempt by moderator Margaret Brennan to debate Vance on how Haitian immigrations obtained temporary status in Springfield, Ohio.
Vance pointed out to Brennan that CBS News had said it would be up to the two candidates — not moderators Brennan and Norah O'Donnell — to fact-check each other and the journalists would encourage them to do so at Tuesday night's vice presidential debate.
Vance called out CBS News for breaking the rules it had set down, then had his mic cut.
Republican presidential nominee Donald Trump posted on his Truth Social site during Tuesday's debate that ""both young ladies have been extremely biased anchors!""
""Margaret Brennan just lied again about the ILLEGAL MIGRANTS let into our Country by Lyin' Kamala Harris, and then she cut off JD's mic to stop him from correcting her!"" Trump protested in a real-time post.
It was the evening's most contentious moment and exposed CBS News' attempt to put its thumb on the scale against Vance and for Minnesota Democrat Gov. Tim Walz.
After Vance had talked about illegal immigrants overwhelming some American cities like Springfield, Brennan interjected that the Haitians that had moved to that city were now technically legal under the Biden-Harris administration's policies.
""Since you're fact-checking me, it's important to say what is actually going on,"" Vance said.
After briefly letting Vance speak, Brennan interrupted him to debate him as a wide-eyed Walz stood quietly. When Brennan had enough, she decided it was time for her to get the last word and move on to other issues. CBS News muted the microphone of Vance, who could still be faintly heard in the background debating Brennan in the New York City studio.
""Gentlemen, the audience can't hear you because your mics are cut,"" Brennan said, looking at Vance, who she was debating and unhappy with his correcting her on facts.
Trump was live posting on Truth Social, remarking at the myriad cases of evidence of bias in the moderating, a sticking point for his rejecting overtures for further presidential debates.
""Margaret Brennan just 'fact checked' JD, incorrectly, on 'Climate Change,'"" Trump wrote. ""When is she going to fact check Tampon Tim on all of his false statements? Another repeat with the Fake News being unfair to the Republican Candidate, and trying to get the pathetic Democrat across the finish line.
""But it doesn't matter, the Public sees it for what it is – FAKE NEWS!""
Fact-checking has been an issue for liberal media moderators during the Trump era, because of their propensity to devolve the debate into media versus Trump instead of candidate versus candidate.
This was fully on display before the American people with Brennan debating Vance on the issue he is closely intune with as sitting senator of Ohio.
There were points at which the moderators sought to encourage the candidates to police each other. During a discussion about whether illegal migration was driving up housing costs, Brennan said to Walz, ""I do want to let you respond to the allegation that the vice president is letting in migrants.""
Conservatives have been making that case for years.
And it took the Democrat-pressing issue of abortion to allow the candidates engage in the fact-checking CBS News promised to permit.
Vance cited a provision in a Minnesota abortion law, where Walz is governor.
""As I read Minnesota law, it says that a doctor that presides over an abortion where the baby survives, the doctor is under no obligation to provide life-saving care,"" Vance said, accurately.
Vance called that ""fundamentally barbaric,"" while Walz merely claimed his opponent's interpretation of the law was untrue without providing any explanation.
What did the law actually say? That was left unclear, and viewers were left to decide which candidate they wanted to believe. The CBS moderators cut to a commercial, unwilling to clarify that Vance was pointing to Minnesota's law that permits doctors to allow a failed abortion baby to die without care.
Also, Minnesota unwound the reporting requirements for doctors to report on what care was delivered or not to a baby born after a failed abortion.
""Norah just made a statement about the Election, not a question: She's having a bad night!"" Trump added on Truth Social after another moment where the moderator was debating Vance on the contested 2020 election.
""I thought Norah was fired from CBS for Low Ratings. Why is she still on?"" Trump added.
Throughout the debate, CBS News ran on its screen a message that viewers could log onto its ""CBS News Confirmed"" website to read about claims in the debate that were untrue or misleading. At some points, the network even showed a code that enabled viewers to instantly call up the information on their mobile phones.
That entreaties was not shown on the screen of Newsmax's simulcast of the CBS News debate.
The debate may have represented the last chance for viewers to see representatives of the two presidential campaigns duke it out on screen. Vice President Kamala Harris has called for a second debate between her and Trump, but the Republican candidate has rejected the overture because Harris refuses to debate before voting started – or with moderators that were not decidedly favoring Harris in the race.
Information from The Associated Press was used to compile this report.
Eric Mack ✉
Eric Mack has been a writer and editor at Newsmax since 2016. He is a 1998 Syracuse University journalism graduate and a New York Press Association award-winning writer.
© 2024 Newsmax. All rights reserved.",2/10/2024
News Max,Karoline Leavitt to Newsmax: Trump 'a Hit' at Al Smith Dinner,"Karoline Leavitt, the Trump campaign's national press secretary, told Newsmax on Friday that former President Donald Trump's speech to the annual Al Smith dinner on Thursday ""was a hit"" and that Vice President Kamala Harris' video appearance ""was a huge flop.""
Trump appeared at the Alfred E. Smith Memorial Foundation Dinner in New York City, a high-profile, white-tie fundraiser for Catholic charities held every year at the Waldorf-Astoria Hotel. Harris, Trump's opponent in the 2024 election, declined to attend the dinner. President Joe Biden and Trump both spoke at the event in 2020.
""President Trump's speech last night at the Al Smith dinner was a hit, as it always has been in years past,"" Leavitt said on ""Wake Up America"" Friday.
She added that Trump ""had great one-liners about Kamala Harris, even sneaking in a funny joke about Doug Emhoff and nannies on the stage last night,"" a reference to Harris' husband's confession that he had an affair during his first marriage with a woman who taught his daughter.
""The crowd clearly very much appreciated that he showed up, and it's for a great cause,"" Leavitt added. ""The Catholic Church, which does so much good for Americans and for people all around this world who are in need.""
She went on to say, ""It's shameful that Kamala Harris canceled on this event, did not show up in person, and then sent a video that was a huge flop.
""You couldn't hear laughs from anyone in the room. And when they panned through the crowd, it was just a lot of straight faces. So President Trump won the night and he will continue to win every day between now and Nov. 5.""
About NEWSMAX TV:
NEWSMAX is the fastest-growing cable news channel in America!
- Find Newsmax channel in your home via cable and satellite systems – More Info Here
- Watch Newsmax+ on your home TV app or smartphone and watch it anywhere! Try it for FREE – See More Here: NewsmaxPlus.com
Theodore Bunker ✉
Theodore Bunker, a Newsmax writer, has more than a decade covering news, media, and politics.
© 2024 Newsmax. All rights reserved.",18/10/2024
News Max,"Threats, Assassination Attempts Reshape Trump's Campaign","Donald Trump was onstage at a rally on Long Island last month, talking about taxes, when he appeared momentarily spooked by something he'd spotted over his shoulder.
“I thought this was a wise guy coming up,” he explained, joking that he was getting his elbow ready to fight back.
“You know I got a little bit of a yip problem here, right?” he added to laughs, using a term familiar to golf aficionados to describe a phenomenon once blamed on performance anxiety where players suddenly lose the ability to make easy shots. “I was all ready to start duking it out.""
It was a fleeting moment passed off as a joke. But as he returns to Butler, Pennsylvania, on Saturday for a rally at the site where a gunman opened fire in July, grazing his ear with a bullet, the scare underscores the lasting fallout for the candidate and his campaign even as much of the national attention has shifted to other crises.
Beyond the two attempts on his life in as many months, the former president and GOP nominee faces ongoing death threats from Iran, which has also been blamed for hacking top campaign officials and allies, exacerbating anxieties already heightened by a stepped-up security apparatus and new restrictions on how he can campaign.
Trump's allies insist he was not fundamentally changed by the gunman who fired from an unsecured roof at the rally in July or the would-be assailant in September who shoved a rifle barrel through the fence at his West Palm Beach golf course.
The picture of Trump standing, with blood streaked across his face, as he raised his fist and shouted “Fight!” has become the indelible image of the campaign.
“When you almost lose your life, it stays with you. It stays with him,” said Florida Rep. Byron Donalds, a close Trump ally. “But that doesn’t change his resolve. His resolve is just as strong as it ever has been.”
Trump staffers are on edge. There have been death threats directed at his aides, and his team isn't as able to quickly organize the mass rallies that have always been the signature of his campaigns.
Armed security officers now stand guard at the campaign’s Florida headquarters, and staff have been told to remain vigilant and alert.
Events have been canceled and moved around because the U.S. Secret Service lacked the resources to safely secure them. Even with the use of glass barricades to protect Trump onstage, there are concerns about holding additional rallies outdoors due to fears about drones.
Trump has accused President Joe Biden's administration of intentionally denying security resources to help Vice President Kamala Harris, his Democratic opponent, by preventing him from addressing large crowds.
“They couldn't give me any help. And I'm so angry about it because what they're doing is interfering in the election,” he said in a recent Fox News interview.
U.S. Secret Service spokesperson Anthony Guglielmi said in a statement that Trump “is receiving heightened levels of U.S. Secret Service protection” and that “our top priority is mitigating risks to ensure his continued safety at all times.” Biden expressed concern for Trump after both assassination attempts, saying in September, “Thank God the president is OK.”
Trump also now travels with a larger security footprint, with new traffic restrictions outside his Mar-a-Lago home in Florida, and a line of dump trucks and big guns on display outside Trump Tower in New York when he’s staying there.
As reporters filed into his golf club in Bedminster, New Jersey, for a press conference this summer, guests — including a little girl wearing a red, white and blue bathing suit — were forced to exit their cars and go through airport-style metal detectors as their vehicles were searched for bombs.
Trump’s campaign last week was briefed on continued threats from Iran in presumed retaliation for his administration's killing of Iranian Gen. Qassem Soleimani, an act that prompted Iran’s leaders to vow revenge. In August, a Pakistani man alleged to have links to Iran was charged in a plot to carry out political assassinations on U.S. soil. Law enforcement did not name the targets of the alleged plot, but legal filings suggest Trump was a potential target.
Iranian hackers have also been charged with stealing information from Trump’s campaign and trying to pass it along to news organizations. In May, prosecutors say, the men charged began trying to penetrate the Trump campaign, successfully breaking into the email accounts of campaign officials and other Trump allies. They then sought to “weaponize” the stolen campaign material by sending unsolicited emails to people associated with Biden’s campaign. None of the recipients who worked for Biden responded.
The cyberattacks have forced some staff to change their email addresses and others to be wary of communicating online.
Trump already faced unprecedented legal jeopardy for a presidential candidate, with four criminal indictments — one resulting in a felony conviction with sentencing delayed until after the election, one case dismissed, and two pending — along with civil lawsuits that carry hundreds of millions of dollars in potential penalties.
“I think that from our perspective, just from the campaign standpoint, operationally, if there’s one group of people that can handle something like this thrown in their lap, it’s the team that Donald Trump assembled to run this campaign, just based on everything we’ve had to deal with, whether it’s lawsuits to keep him off the ballot, to indictments, to assassination attempts,” Trump campaign senior adviser Chris LaCivita said.
Trump often discusses the role of divine intervention in his life, suggesting that it may have been a factor in his political journey, noting that significant political figures often attract criticism.
“Obviously, when you come within a half an inch of a very different outcome, that’s going to impact you,"" said New York Rep. Elise Stefanik, another ally who said she spoke to Trump the morning after the Butler shooting.
“Of course, those moments really make you consider a higher power, why you are so committed to helping save this country,” she said. “I think it has further empowered and energized President Trump.”
Trump was recently asked by NewsNation if he's concerned about his safety ahead of his return to Butler. “Well, I'm always worried,” he responded.
“I’m going back to Butler because I feel I have an obligation to go back to Butler. We never finished what we were supposed to do,"" he said. “And I said that, when I was shot, I said, we’re coming back. We’re going to come back. And I’m fulfilling a promise; I’m fulfilling really an obligation.”
His most loyal supporters at his rallies, including the one on Long Island where he joked about the “yips,” haven't been dissuaded from seeing him in person.
“I know some people are scared to come, but I’m not,” said Eileen Deighan, 63, a nurse from nearby Yonkers, New York, who said she was inspired by Trump’s decision to keep on campaigning given the threats.
“The fact that he didn’t give up, he’s willing to fight for our country, how could you not support that?’ she asked. “That will that he has — doesn’t give up. It’s very contagious.”
Trump told his supporters at a rally in Wisconsin on Saturday that he would continue fighting “no matter what obstacles and dangers are thrown on our path.” But he had another point to make.
“I tell you what, I had a good life before I did this,” he said. “Nobody was shooting at me. I had a hell of a life.”
Copyright 2024 The Associated Press. All rights reserved. This material may not be published, broadcast, rewritten or redistributed without permission.",4/10/2024
News Max,Trump Again Tries to Move N.Y. Case to Federal Court,"Donald Trump's lawyers pushed Monday to transfer to federal court the case in which he was convicted in a New York state court on charges involving covering up a payment paid to an adult film star, a move that would give him the ability to end the prosecution if he regains the presidency.
His lawyers renewed the request in a brief filed with the Manhattan-based 2nd U.S. Circuit Court of Appeals as they appealed U.S. District Judge Alvin Hellerstein's Sept. 3 ruling rejecting the shift to federal court. Trump was convicted in May of 34 felony counts of falsifying documents.
In their brief, Trump's lawyers cited the U.S. Supreme Court's July 1 decision that former presidents cannot be prosecuted for official actions taken in office. In the case, they said, jurors had improperly seen evidence of Trump's official acts as president.
His lawyers said the state charges intruded on the authority of the presidency under the U.S. Constitution.
Trump is the Republican candidate facing Democrat Vice President Kamala Harris in the Nov. 5 election. If he wins, he could seek to pardon himself for any federal crime or have his new Justice Department leadership dismiss any criminal cases pending against him in federal court. State criminal charges are beyond the reach of presidential pardon authority or Justice Department action.
Under U.S. law, civil or criminal cases pursued against federal officials may be moved to federal court if they relate to do their duties in office.
Trump's lawyers Todd Blanche and Emil Bove wrote that prosecutors' ""use of official-acts evidence in grand jury proceedings and at trial violated the Constitution and threatens the ability of all future Presidents to fulfill that role.""
Trump was convicted by a jury in May of falsifying business records to cover up a payment of $130,000 made by his former lawyer Michael Cohen to adult film actress Stormy Daniels for her silence before the 2016 election about a sexual encounter she has said she had with Trump a decade earlier. The case was brought by the office of Manhattan District Attorney Alvin Bragg, a Democrat.
Trump denies the encounter with Daniels. He has vowed to appeal the verdict after his sentencing, which is scheduled for Nov. 26.
The Supreme Court's immunity ruling, arising from an appeal related to federal criminal charges against Trump over his efforts to overturn his 2020 election loss to Democrat Joe Biden, held that evidence of a former president's official acts cannot be used in criminal cases about otherwise personal conduct.
Trump's lawyers have argued that the Supreme Court's decision meant the case should be dismissed. Trump pleaded not guilty in the Manhattan case and the federal election-related case.
Hellerstein denied Trump's request to move the case to federal court, finding that the trial dealt with ""private, unofficial acts, outside the bounds of executive authority.""
If the 2nd Circuit rules against Trump, he could ask the Supreme Court — whose 6-3 conservative majority includes three justices he nominated — to hear the matter.
A spokesperson for Bragg's office did not immediately respond to a request for comment. The 2nd Circuit has not given Bragg's office a deadline to respond to Trump's brief.
© 2024 Thomson/Reuters. All rights reserved.",15/10/2024
News Max,Election Lab: More Than 10.1M Have Already Voted,"More than 10.1 million people have voted early in several states, including key battleground locations as of Friday.
According to data released Friday from the University of Florida's Election Lab, early voting is taking place in several states, including some that are key battleground locations for this year's general election, ABC News reported.
The statistics show that as of Friday morning, more than 2.7 million cast in-person early votes; more than 7.4 million have returned mail-in ballots, and 55.6 million have requested mail ballots.
The numbers further showed that more Democrats than Republicans are voting early, according to states with party registration reporting in earlier results:
- Democrats: 2,396,022, or 49.5 %.
- Republican: 1,509,659, or 31.2 %.
- No party affiliation: 932,450, or 19.3%.
However, in-person early voting is nearly equal between the two major parties:
- Democrats: 169,538, or 38.3 %
- Republicans: 155,500, or 35.1 %
- None/Minor: 117,898, or 26.6 %
The numbers also are higher among Democrats who have requested mail-in ballots:
- Democrats: 2,264,349 ballots accepted; 18,205,223 requested; 12.4 % returned.
- Republicans: 1,356,293 ballots accepted: 11,471,148 requested; 11.8 % returned
- None/Minor: 815,084 accepted; 13,686,551 requested; 6.0 % returned
The totals also revealed that far more older people than young are voting:
- Ages 18-25: 166,196
- Ages 26-40: 371,563
- Ages 41-65: 1,215,359
- Over 65: 2,087,064
The researchers noted that the party registration statistics are for states that have party registration but are not actual votes because, by federal law, election officials do not begin counting ballots until Election Day, although they may start the process of preparing ballots for counting in advance.
In some states, voters who are using an absentee ballot are able to drop off their paper ballots at an approved location or election office before Election Day, while in other locations and the District of Columbia, polling sites are open where voters can use election machines to cast their votes.
According to political science experts, voting early cuts lines on Election Day while giving more options to voters.
Sandy Fitzgerald ✉
Sandy Fitzgerald has more than three decades in journalism and serves as a general assignment writer for Newsmax covering news, media, and politics.
© 2024 Newsmax. All rights reserved.",18/10/2024
