source,title,content,date
Breitbart,"WATCH: Trump Gets Warm Welcome in Majority-Arab Dearborn, Michigan","Former President Donald Trump became the first major party presidential candidate to visit Dearborn, Michigan, on Friday, venturing into the majority-Arab and predominantly Muslim town, which had once been hostile territory.
Trump’s message there was simple: he is asking for the people’s vote, and he is promising peace in the Middle East.
The former president received a raucous welcome inside a restaurant, with fans shouting: “The best president ever!”
Journalists, following Trump, shouted questions. “What about the Muslim ban?” one yelled, referring to Trump’s travel ban on terror-prone states (which was never a Muslim ban, an idea he proposed on the campaign trail in 2015 but then discarded.) “There was never a Muslim ban,” a Trump supporter shouted, as he ignored the question.
“You’re gonna have peace in the Middle East — not with the clowns that are running the U.S. right now,” Trump said. He also said that he was determined to bring about an end to the ongoing war in Lebanon, reiterating a promise he made earlier this week. (Israel has reportedly begun talking about a ceasefire, after major battlefield successes.)
Trump senses an opportunity with Arab and Muslim voters, who first soured on President Joe Biden and Vice President Kamala Harris due to frustration over the war in Gaza, then began — however improbably – to consider the staunchly pro-Israel Trump as an alternative, believing that even if he backed Israel, he could put a stop to the war.
(Harris courted the mayor of Dearborn, whose views are radical and even antisemitic; he ended up endorsing no one.)
Many Arab and Muslim voters also support Republican positions on social issues and on the economy as well.
Michigan is a key battleground state, and a few votes in either direction could affect the outcome on November 5th.
Joel B. Pollak is Senior Editor-at-Large at Breitbart News and the host of Breitbart News Sunday on Sirius XM Patriot on Sunday evenings from 7 p.m. to 10 p.m. ET (4 p.m. to 7 p.m. PT). He is the author of The Agenda: What Trump Should Do in His First 100 Days, available for pre-order on Amazon. He is also the author of The Trumpian Virtues: The Lessons and Legacy of Donald Trump’s Presidency, now available on Audible. He is a winner of the 2018 Robert Novak Journalism Alumni Fellowship. Follow him on Twitter at @joelpollak.",2024-11-01
Breitbart,Christine Todd Whitman: I Want to Smack Trump 'Across The Face',"Former Governor Christine Todd Whitman (R-NJ) said Thursday on CNN’s “New Central” that she wants to “smack” former President Donald Trump across the face.
Whitman said, “Well, frankly, that comment of his, ‘whether they like it or not,’ is just infuriating! And I think there are a lot of women who are still somewhat hesitant. Those women who are on the fence to whom that will be extremely offensive, and it will sway the vote.”
She added, “And I don’t know why we’re still talking about the trash thing of the fact that Joe Biden mentioned that when Donald Trump has been denigrating people, men, women, minorities. They’re calling them trash, calling them vermin, you know, poisoning our blood. We have to stop talking about the things he’s talking about and say, look at the things that he’s done and how his language is affecting the way we look at this election, the undermining of the public’s confidence in the electoral system. It’s all part of this package. And I do agree that his base loves this, but there are still amazing to me number of people who haven’t quite made up their mind. And it’s comments like he’s going to take care of women whether they like it or not. That just makes you clench your fists. It makes me clench my fist. I want to smack him across the face. He’s not taking care of me or my body.”
Follow Pam Key on X @pamkeyNEN",2024-10-31
Breitbart,PA GOP Senate Candidate McCormick: Biden Should Apologize to Trump Voters for Garbage Comment,"Pennsylvania Senate GOP nominee Dave McCormick during Wednesday’s broadcast of Fox News Channel’s “Fox & Friends” called on President Joe Biden to apologize for saying the supporters of former President Donald Trump were “garbage.”
Co-host Lawrence Jones said, “We just got to get your reaction to the latest comments. The president was supposed to be watching Kamala Harris’s speech yesterday. That’s what he told us. Unfortunately, we learned that he was on a live stream in front of a laptop and he called Trump supporters garbage. What’s your response?”
McCormick said, “Yeah, listen, anytime you call half of Americans garbage because half the population supporting President Trump. I think this is the kind of divisive rhetoric that we need to get out of politics. I think it’s terribly polarizing. And so not only is President Biden, Kamala Harris and Bob Casey had policies that have hurt more than half of Americans with skyrocketing prices, the Fentanyl crisis. Now they’re actually showing disrespect for him. So I hope the president will apologize for that. And we need to get that kind of horrible rhetoric. I think it shows how they really feel about people that support President Trump.”
Follow Pam Key on X @pamkeyNEN",2024-10-30
Breitbart,"Hollywood Elite Actor Jon Cryer: ‘Nice Try Douche Bags,’ Biden Misspoke When He Called Trump Voters ‘Garbage’","CBS’ Two and a Half Men star Jon Cryer is attempting to spin for the Kamala Harris campaign and help contain the fallout from President Joe Biden’s latest insult to Trump supporters, claiming that Biden misspoke when he called Trump supporters “garbage.”
Jon Cryer joined the Democrat clean-up crew following Biden’s disastrous comments, which the president made Tuesday in a virtual conversation with journalists.
“Biden misspoke, and quickly clarified his meaning,” Cryer wrote in an X post, later adding, “But nice try, douchebags.”
However, video from Biden’s virtual event shows the president unambiguously calling Trump supporters “garbage.”
“The only garbage I see floating out there is his [Trump’s] supporters,” he said.
As Breitbart News reported, Biden later attempted to spin his comment, claiming rather bizarrely in an X post that his comment wasn’t directed at Trump supporters but rather was in response to comedian Tony Hinchcliffe, who cracked a joke about Puerto Rico during Sunday’s Trump rally at Madison Square Garden.
Biden’s insult overshadowed Vice President Kamala Harris’s closing argument just one week before the election as she held a rally in Washington D.C. that was meant to remind voters of January 6 — a subject that ranks very low on the list of voters’ concerns.
Follow David Ng on Twitter @HeyItsDavidNg. Have a tip? Contact me at dng@breitbart.com",2024-10-30
Breitbart,"As Election Nears, Texas NGO Migrant Shelter Receives Highest Numbers Since May","SAN ANTONIO, Texas — As election day nears, a non-profit migrant shelter in San Antonio saw the number of housed migrants rise since May. As Texas border border cities begin to experience a rise in crossings, the San Antonio Migrant Resource Center has housed nearly 12,500 migrants since October 1, 2024.
The center is a cooperative endeavor between the City of San Antonio and several non-profit organizations, including Catholic Charities. Since opening in 2022, it has assisted nearly half a million migrants in finding transportation out of the city.
Breitbart Texas visited the facility on Wednesday and observed several buses from the border region dropping off migrants at the heavily secured facility. The city provides police officers to keep out unauthorized visitors and to keep the peace at the facility.
Migrants moved about outside the facility as commuters traveled on the busy roadways of Mission City. Migrants, including family units and single adults, stood on the street corners or walked from the shelter to local businesses wearing clothing provided by Customs and Border Protection contractors at migrant processing facilities along the border.
One family from Venezuela spoke to Breitbart Texas and said they had been treated well since being released by the Border Patrol in Eagle Pass earlier this month. Maria and Trinidad walked the streets with their children, ages nine and 12. Trinidad says he ultimately hopes to travel to New York but has no funds or family members to assist him in his travels. He says sometimes families wait longer for travel money from the shelter since it’s more expensive to fly out with an entire family than a single person.
“I think we are going to be leaving here soon. It’s been more than a week, and we are tired of being here, but we know we have to wait our turn,” he told Breitbart Texas in Spanish. Trinidad’s wife says she is anxious to get up to New York City and find work as a maid or in the restaurant industry.
“I’ll work anywhere, we have no relatives there and it’s important that we find work fast. Until then, we will just keep up our faith that something happens,” she added.
Venezuelans top the list of the ten most sheltered nationalities being served since the shelter opened in July 2022. Since then, more than 60,000 Venezuelan nationals have been sheltered at the facility. According to the City of San Antonio, Nicaraguans followed in second place, with more than 26,000 sheltered at the facility. Cubans, Hondurans, Haitians, and Colombians round out the top six nationalities, with a combined total of 78,393 being served at the facility since opening day. The shelter has served migrants from across the globe, including some considered by the FBI and DHS to be Special Interest Aliens.
The facility was slated to run out of federal funding in March 2024 but received a reprieve after President Joe Biden signed a $1.2 trillion funding package passed by Congress. The FEMA Shelter and Program (SSP) was provided $650 million to reimburse non-government migrant shelters like San Antonio’s Migrant Resource Center for costs related to services for non-citizens.
Nearly $17 million in FEMA SSP funding was allocated to the City of San Antonio and other local non-profit organizations to assist in operating the city’s Migrant Resource Center.
As reported by Breitbart Texas, migrant crossings, including large single groups, Special Interest Aliens, and unaccompanied migrant children, have been on the rise in recent weeks in Eagle Pass, Texas, more than 150 miles west of San Antonio. Migrants released in Eagle Pass by the Border Patrol after being processed for asylum travel to the San Antonio Migrant Resource Center, where air travel to other parts of the United States is coordinated.
Randy Clark is a 32-year veteran of the United States Border Patrol. Prior to his retirement, he served as the Division Chief for Law Enforcement Operations, directing operations for nine Border Patrol Stations within the Del Rio, Texas, Sector. Follow him on X (formerly Twitter) @RandyClarkBBTX.",2024-11-02
Breitbart,"Russia Practices 'Massive Nuclear Strike' in Air, Sea, and Land Launches","“Important to have modern and constantly ready-to-use strategic forces” says Vladimir Putin as Russia rattles its sabre with tests meant to simulate a “massive nuclear strike”.
Russia says it has launched a large scale nuclear exercise, which they claim included flying a land-launched missile over 3,500 miles across the country as well as submarine launches and strategic bombers. The Kremlin has now published video footage of several tests that took place Tuesday, with senior figures making the purpose of the exercises.
Defence Minister Andrei Belousov said the purpose of the launches was practising “a massive nuclear strike by strategic offensive forces in response to a nuclear strike by the enemy”, a clear warning to the West that follows now-years of heightened nuclear talk as Moscow moves to dissuade the U.S. and allies from becoming further involved in its invasion of Ukraine.
Meanwhile Russian President Vladimir Putin said that although he didn’t want to see the country “involved in a new arms race”, nevertheless “we will maintain nuclear forces at the level of necessary sufficiency” and new launch systems and missiles were being developed. These would sharpen Russia’s response times by being faster to launch, and would have new capabilities to evade missile defence screens, it was asserted, even if nuclear weapons are an “extremely exceptional measure”.
Putin further remarked of the exercising of his Strategic Deterrent Forces: “Given the growing geopolitical tensions and the emergence of new external threats and risks, it is important to have modern and constantly ready-to-use strategic forces”.
The launches were concentrated around the extreme north-west, and the extreme east of Russia. In the case of a Yars ICBM launch test, Russian state media asserts it began at the the ‘Plesetsk state test cosmodrome’ near Archangesk on the White Sea, the missile flying across the north of the country some 3,500 miles to the ‘Kura test site in Kamchatka’, the Peninsula in far-eastern Russia on the Bering Sea and Sea of Okhotsk.
The seaborne missile tests Sineva and Bulava ballistic missiles were also, broadly speaking in the enormous geographic terms of the vast Russian federation, in these neighbourhoods. The test of one submarine-launch nuclear missile was from the Barents Sea, the Arctic-circle Atlantic fringe waters north of the White Sea from the nuclear submarine Novomoskovsk. The other was from Russia’s Pacific coast, launched by the Knyaz Oleg nuclear submarine from the Sea of Okhotsk.
Russia also published footage of a series of “Tu-95MS strategic missile carrier” strategic bombers taxiing and taking off.
At the same time, but not officially linked, South Korea has warned that North Korea — now a closer Russian ally as the two collaborate over the Ukraine War — was preparing for nuclear and missile tests of its own.
Moscow has drilled its nuclear forces in recent years, including in 2024, 2023, and 2022, but this week’s latest series of tests comes shortly after the country announced a change in its nuclear doctrine earlier this year. Under the new rules as articulated by President Putin, ” aggression against Russia by any non-nuclear state, but “with the participation or support” of a nuclear one, should be considered a joint attack”. Further, Russia said it could use nuclear weapons even against a non-nuclear threat, if such an attack against Russia or Belarus constituted a “critical threat to sovereignty”.
The West has also exercised its nuclear deterrent this year. NATO held its annual nuclear drills as normal earlier this month with Operation Steadfast Noon, involving eight military bases, 2,000 personnel and 60 aircraft from 13 nations and focussed on the North Sea.",2024-10-30
Breitbart,WaPo Show Implodes After Hewitt Abruptly Quits During 'Unfair' Segment,"Hugh Hewitt, an establishment media conservative commentator, abruptly departed a live episode Thursday of Washington Post Live’s First Look after its host berated him for recapping election integrity initiatives that were held up in court.
A recent Gallup poll found Americans’ trust in the media to report current events “fully, accurately and fairly” has plummeted to a record low. Only 31 percent of Americans have a “great deal” or “fair amount” of confidence in the media to tell the truth, one point below its low watermark of 32 percent in 2016 and 2023.
“I just gotta say we’re news people, even though we’re at the opinion section, it’s got to be reported,” Hewitt said, rebutting claims that former President Donald Trump’s election integrity efforts were meant to incite protests.
Hewitt’s comments, which included relevant facts about election integrity court cases won by Republicans, did not sit well with Capehart. The host took offense at “being lectured” to by Hewitt about journalism.
Hewitt then took out his earpiece and left show: “I won’t come back, Jonathan. I’m done. I’m done. This is the most unfair election ad I’ve ever been a part of. You guys are working. That’s fine. I’m done.”
Capehart tried to get the show back on track by asking Ruth Marcus, an associate Post editor and columnist, a follow-up question. But her video feed vanished and Capehart was left hanging, forcing him to end his show:
The incident happened after the Post decided not to endorse Vice President Kamala Harris, sparking outrage among media elites. “F—k the billionaire asshole owners of WaPo and the LA Times!” SFGate Columnist
Wendell Husebo is a political reporter with Breitbart News and a former RNC War Room Analyst. He is the author of Politics of Slave Morality. Follow Wendell on “X” @WendellHusebø or on Truth Social @WendellHusebo.",2024-11-01
Breitbart,RNC Chair: We Are 'Cautiously Optimistic' Election Results Will Be Fair,"Republican National Committee (RNC) Chair Michael Whatley is “cautiously optimistic” that election results will be fair come Election Day, he said during a press call on Wednesday discussing the RNC’s election integrity efforts this election cycle.
Whatley walked through some of the recent victories, noting the RNC supported Gov. Glenn Youngkin’s (R-VA) case with an amicus brief, “because the American elections should be decided by Americans,” touting that recent decision — the Supreme Court issuing the stay by a 6-3 vote — upholding Youngkin’s executive order and keeping noncitizens off the voter rolls in his state.
WATCH — Vote, Vote, Vote! Massive Lines Seen for Early Voting in Tulsa, Oklahoma:
Michael Moyzes / TMX“This is a major victory for election integrity. This is exactly why our efforts are so important. While Democrats continue to push to have illegals on the rolls, and for States not to have to clean up their voter rolls, we are protecting the vote for all Americans today,” he said, also pointing to a recent victory in Bucks County, Pennsylvania.
“We have heard that we won this lawsuit, and Bucks County has extended pre-Election Day voting through November 1. This is a landmark victory that will allow our voters to cast those votes pursuant to Pennsylvania,” he said, making it clear the “RNC will leave no stone unturned in ensuring a fair, accurate and secure and transparent election, not just for Republican voters, but for all voters.”
During the Q&A portion of the call, a reporter asked if the RNC is concerned that the election results will be fair come Election Day.
“Well, what I would say at this point in time, we feel that we have an infrastructure in place to work with local officials and monitor the elections as they’re moving forward,” Whatley said, pointing to “significant improvements in election law made in a number of states all across the country.”
“So we are cautiously optimistic that we’re going to we’re going to feel very comfortable with it. As I said, you know, we want to see fair, accurate, secure and transparent elections, and we’re, we’re very hopeful that that’s what’s going to happen on November 5,” he added.
WATCH — Stacey Abrams: Record “Turnout Does Not Mean There Is Not Voter Suppression”:
RNC Co-Chair Lara Trump said these concerns are exactly why they designed the extensive election integrity program.
“We are incredibly confident in the team we put together. And as you’ve seen, when we identify an issue, we are dealing with it in the moment. We are not waiting. There’s no days, weeks or months later that we want to wait on anything. And I think that’s why we felt so good so far about what we’ve been able to do now,” she continued.
“We’re going to take every day as it comes, and every day may be different, but we are very hopeful that on November 5, we have a result of this election, and we feel very confident again in the team we put in place and the program we established,” she added.
This comes as roughly one-quarter have low confidence that the election will be conducted fairly, per a recent survey from the Economist/YouGov.
Among Republicans specifically, 36 percent said they have a “moderate” amount of confidence the election will be fair, while 23 percent have “only a little” confidence and 11 percent have “none at all.” Another 15 percent said they have “quite a bit” of confidence, but only 12 percent have “a great deal’ of confidence it will be fair.",2024-11-01
Breitbart,"Chicago Trucking Exec: Truckers Are 'Concerned' About Regulations Under Harris, Most Support Trump","Small business owners in the trucking industry are “concerned about Kamala Harris’ impact” regarding increased regulations and costs, a major Chicago-based trucking company executive said.
Mike Kucharski, co-owner and vice president of JKC Trucking, the city’s biggest specialty contract carrier, told Fox News on Thursday there are five main reasons why truckers are supporting former President Donald Trump over the vice president.
“Costs, increased regulatory burdens, infrastructure, driving range of the trucks and less cargo capacity due to the battery” are the top issues of many truckers Kucharski has employed and communicated with, the outlet reported.
While the business owner said he does not typically vote along party lines, he holds the opinion that Harris’s impact would be bad for business.
“I personally don’t vote along party lines, but I support candidates with policies. And I would say policies are the gateway to truckers’ vote — policies that help small business thrive,” he told the publication. “Right now, a lot of small business owners in the trucking industry are seriously concerned about Kamala Harris’ impact on our industry if she takes office.”
“Truckers are already struggling to stay afloat due to issues like skyrocketing diesel costs. It’s pouring too much for diesel. Truckers are driving less miles, paying more for fuel,” Kucharski said of the industry’s top concern.
“Another blow to truckers is this increased regulatory burdens. Truckers are overregulated,” he added.
While the Harris campaign denied supporting electric vehicle (EV) mandates in a statement to Fox News, the Biden-Harris administration used the Environmental Protection Agency (EPA) to rule that up to two-thirds of all new car sales to be electric by 2032 back in March, Breitbart News reported.
According to a September analysis from the America First Policy Institute (AFPI), the administration’s EV requirements could “wipe out 123,000 auto manufacturing jobs.”
Kucharski noted that while truckers are overall supportive of electric trucks, the industry is not ready to be forced to comply with the stringent mandates put in place by Biden-Harris’s EPA.
“The small trucking companies simply can’t absorb these extreme costs. And people are saying the larger companies could do it. But I think they’re going to have an issue. It’s a great idea, but I don’t think it’s going to work,” Kucharski said of the rule.
“Trump has a little different perspective,” he continued. “Donald Trump, during COVID, brought truckers to the White House and thanked them for being essential workers.”
“Truckers really have hope that he’ll walk back on just some of these regulations, because we’re overregulating the trucking business,” Kucharski explained. “Truckers are very excited because when Trump was talking about the economic plan, he brought up tariffs. And Trump is saying that he wants to bring more businesses, more production back into the U.S., which would be awesome.”",2024-10-31
Breitbart,Democrat Ad Hits Republican Rep. Valadao -- for Voting to Impeach Trump,"An ad run by Democrats in California’s hotly contested 22nd congressional district knocks incumbent Republican Rep. David Valadao for voting to impeach President Donald Trump, hoping to suppress GOP turnout in the district.
The ad, the Wall Street Journal notes, is “sponsored by the Democratic group Voter Protection Project, which is funded by House Majority PAC, which is associated with the House Democratic leadership,” which pushed impeachment.
Rather than defending their impeachment, Democratic leaders in the House of Representatives are criticizing impeachment in a race that could be decided by a few votes, and which could determine control of the House.
Valadao voted against Trump’s first impeachment, but was one of ten Republicans who voted for the second. Many of those later retired or were defeated in primary races. Valadao is popular in his district, but could still face a reckoning — though voters may see through the Democrats’ ruse.
The incumbent Valadao was one of seven Republicans who lost their seats in California in the 2018 midterm elections, when Democrats pioneered the use of “ballot harvesting.” The practice, legal for the first time in the 2018 election, allows anyone to turn in unlimited numbers of other people’s ballots, no questions asked.
Valadao lost by fewer than 1,000 votes, likely due to ballot harvesting. Republicans then adopted the practice themselves, and Valadao won his seat back in 2020.
Valadao is facing former California State Assemblyman Rudy Salas.
Joel B. Pollak is Senior Editor-at-Large at Breitbart News and the host of Breitbart News Sunday on Sirius XM Patriot on Sunday evenings from 7 p.m. to 10 p.m. ET (4 p.m. to 7 p.m. PT). He is the author of The Agenda: What Trump Should Do in His First 100 Days, available for pre-order on Amazon. He is also the author of The Trumpian Virtues: The Lessons and Legacy of Donald Trump’s Presidency, now available on Audible. He is a winner of the 2018 Robert Novak Journalism Alumni Fellowship. Follow him on Twitter at @joelpollak.",2024-10-30
Breitbart,Channel Migrant Who Made 'Death Threats' Against Nigel Farage Detained,"Brexit leader Nigel Farage castigated the French navy for escorting a boat of Channel migrants including one man who is said to have made death threats against the Parliamentarian to British shores.
A boat migrant who has turned himself into a minor social media celebrity has been detained after allegedly illegally crossing to the United Kingdom, and following a complaint by Reform UK party Member of Parliament Nigel Farage that the man had issued death threats against him. Distinguished by the Kalashnikov-type rifle tattooed on his face and known as ‘Mada Passa’, Mr Farage said he had been told by the Metropolitan Police that the individual had been “detained by Immigration Officers, he is currently in secure detention and will be investigated for immigration and criminal offences.”
Mr Farage reflected while he was glad the migrant had been detained, at the same time he felt “appalled that a migrant who threatened to kill me was escorted into British waters by the French Navy” and asked “Is this the kind of man we really want in Britain?”.
Social media footage posted by ‘Mada Passa’ purported to show the man crossing the English Channel in a smugglers’ dinghy escorted by a French government vessel. While this practice of France escorting migrants directly into British waters was once regarded as a conspiracy theory, Mr Farage obtained evidence in his early reportage of the Channel Migrant Crisis and it has since been accepted and been passed into common knowledge.
British newspaper The Daily Telegraph states the Metropolitan Police say they had received reports of “threats to kill towards an MP” on October 18th and that a man had been detained on Thursday “for immigration offences”. They said: “The Met takes the safety and security of MPs extremely seriously and we are committed to ensuring that they, their families and staff can go about their work and lives without feeling unsafe or intimidated.”
Farage has previously said ‘Mada Passa’ is believed to be an Afghan migrant who had previously lived in Sweden. Yet as more European countries start to crack down on economic migrants posing as refugees, many naturally turn their eyes to the United Kingdom, which in practice doesn’t really deport people at all and is an attractive prospect for arrivals.
Breitbart News reported in October when the aggressive posture and threats of ‘Mada Passa’ against Mr Farage first emerged. As was stated at the time:
…Pasa is shown seemingly making gun gestures with his hands while saying “pop, pop, pop” in reference to Mr Farage. The video was apparently made in reference to previous critiques made by Farage of his exploits.
“English man Nigel. Don’t talk shit about me. You not know me,” the Tik Toker said. “I come to England because I want to married with your sister!”
“Don’t talk about me more. Delete the video. It is not good my friend, you do not know me. I am going to come to England.”
…
Pasa frequently imitates using firearms in his Tik Tok videos, including one instance in which he pretends to shoot at three young women sitting across his lap.
However, his content has featured more than imitation, with another clip showing him in a tent with two hooded men, one of whom was holding what appeared to be an actual gun.
Commenting last week on the migrant Tik Toker, Farage said: “I want you to watch this film and think to yourself is this the kind of person we want to come and live in our country? Is this the kind of person you would like to live next to you?”",2024-11-01
Breitbart,17-Year-Old in Custody After 8 People Shot in Orlando,"A 17-year-old is in custody after eight people were shot, two of them fatally, just after 1 a.m. Friday in Orlando, Florida.
FOX 13 reported the incident occurred near an area where “hundreds of people were celebrating Halloween at bars, clubs, and restaurants.” There was the sound of gunfire followed, minutes later, by more gunfire.
The 17-year-old was tackled by officers and apprehended.
WESH noted that Orlando Police Chief Eric Smith indicated the 17-year-old “has a previous arrest record” and that he was not at the Halloween celebration long before alleged opening fire.
Smith said, “He pretty much walked into downtown, walked into the street and did what he did.”
He is alleged to have used a handgun in the incident.
The six wounded individuals are all in stable condition.
AWR Hawkins is an award-winning Second Amendment columnist for Breitbart News and the writer/curator of Down Range with AWR Hawkins, a weekly newsletter focused on all things Second Amendment, also for Breitbart News. He is the political analyst for Armed American Radio, a member of Gun Owners of America, a Pulsar Night Vision pro-staffer, and the director of global marketing for Lone Star Hunts. He was a Visiting Fellow at the Russell Kirk Center for Cultural Renewal in 2010 and has a Ph.D. in Military History. Follow him on Instagram: @awr_hawkins. You can sign up to get Down Range at breitbart.com/downrange. Reach him directly: awrhawkins@breitbart.com.",2024-11-01
Breitbart,Media Ripped for Spin of Biden's 'Garbage' Smear After Report of Cover- Up,"After the Associated Press reported that the White House altered the record of President Joe Biden smearing Trump supporters as “garbage,” critics ripped the media for trying to spin the edit as being taken out of context.
The cover-up was “a breach of protocol and spoilation of transcript integrity between the Stenography and Press Offices,” according to a stenographer supervisor’s email obtained by the Associated Press (AP).
“This would be called lying in a public document,” Clay Travis, founder of Outkick, reacted on X. House Conference chair Elise Stefanik (R-NY) along with others, said the edit violated the Presidential Records Act.
White House stenographers added an apostrophe to “supporters” and an em-dash to alter the meaning of Biden’s statement.
Politico’s White House bureau chief, Jonathan Lemire, immediately suggested the edit was correct. “The full Biden quote from the Zoom tonight, which is being taken out of context,” he posted on X.
A recent Gallup poll that found Americans’ trust in the media to report current events “fully, accurately and fairly” has plummeted to a record low. Only 31 percent of Americans have a “great deal” or “fair amount” of confidence in the media to tell the truth, one point below its low watermark of 32 percent in 2016 and 2023.
Fox News commentator Joe Concha suggested Lemire, who also works with MSNBC, will not get away with his spin:
The edit was also touted by various outlets, Breitbart News reported:
Outkick writer Ian Miller questioned if CNN’s Brian Stelter and Daniel Dale would try to cover up the AP report:
The change was made after the press office “conferred with the president,” according to an internal email from the head of the stenographers’ office that was obtained by The AP. The authenticity of the email was confirmed by two government officials who spoke on condition of anonymity to discuss internal matters.
…
According to the email, the press office had asked the stenographers to quickly produce a transcript of the call amid the firestorm. Biden himself took to social media to say that he he was not calling all Trump supporters garbage and that he was referring specifically to the “hateful rhetoric about Puerto Rico spewed by Trump’s supporter at his Madison Square Garden rally.”
…
The supervisor, a career employee of the White House, raised the concerns about the press office action — but did not weigh in on the accuracy of the edit — in an email to White House communications director Ben LaBolt, press secretary Karine Jean-Pierre and other press and communications officials.
Wendell Husebo is a political reporter with Breitbart News and a former RNC War Room Analyst. He is the author of Politics of Slave Morality. Follow Wendell on “X” @WendellHusebø or on Truth Social @WendellHusebo.",2024-11-01
Breitbart,Sen. Ron Johnson: White House 'Lying' About Biden's Garbage Comment,"Senator Ron Johnson (R-WI) said Thursday on Newsmax TV’s “National Report” that White House press secretary Karine Jean-Pierre “was lying” when she said President Joe Biden did not mean to call former President Donald Trump’s supporters garbage.
Co-host Emma Rechenberg said, “Sometimes you wonder, does it come down to those last-minute errors or gaffes on the campaign trail? Could it be this garbage comment that encourages, you know, some Republicans who are more hesitant to actually show up and vote for Donald Trump this time around? President Biden had released a statement on X clarifying his remarks again, he was saying that the garbage comment was in response to that one comment and not Trump supporters at large. Even the White House going on to defend what he meant by that. Let’s listen to how they describe what happened.”
Jean-Pierre said, “Just to clarify, he was not calling Trump supporters garbage, which is why he put out. This is why he wanted to make sure that we put out a statement that clarified what he meant and what he was trying to say. So I just want to make that very clear for folks who are watching.”
Rechenberg said, “Like I said, he was calling out that specific insult comic that appeared at the Madison Square Garden rally. Do you think that that explains it away?”
Johnson said, “No, his spokeswoman is lying. It’s obvious Joe Biden thinks half of Americans that support Donald Trump are garbage. He thinks we’re potential domestic terrorists. Hillary Clinton thinks we’re deplorables. President Obama thinks we get bitter and we cling to our guns and religion and remember again that transformation of America. You don’t you don’t transform something that you love and that you like. So, no, the Democrat leadership, they don’t like this country.”
Follow Pam Key on X @pamkeyNEN",2024-10-31
Breitbart,"Harris Co-Chair: Pro-Lifers Don't Get if Mom Dies, 'the Fetus Has No Way to Live', Lose 'What Could Have Been a Child'","On Friday’s broadcast of MSNBC’s “All In,” Harris-Walz Campaign Co-Chair Rep. Jasmine Crockett (D-TX) stated that the supporters of Texas’ abortion laws fail to understand that “if the mother is dead, the fetus has no way to live.” And so you lose both the mother “as well as, potentially, what could have been a child. It doesn’t make any sense.”
While discussing the death of a pregnant woman in Texas that she blamed on the state’s abortion law, Crockett said, “[T]he reality that these dumb lawmakers that were my colleagues in the state House, because this did pass when I was in the state House, it’s like, no, no, no, you’ve got to worry about the fetus. Well, let me tell you something, if the mother is dead, the fetus has no way to live. Like, it doesn’t make any sense, and I don’t know what it’s going to take for people to wake up in this country and recognize that the people that claim that they are pro-life are anything but pro-life, because you lost this young, 18-year-old girl, as well as, potentially, what could have been a child. It doesn’t make any sense.”
Follow Ian Hanchett on Twitter @IanHanchett",2024-11-02
Breitbart,Exclusive -- NM Republican Candidate Nella Domenici: New Mexico's Border Is Wide Open,"New Mexico’s border is wide open, Republican candidate for the United States Senate for the state Nella Domenici said during an appearance on Breitbart News Daily, walking through the dire state of affairs as Republicans hope to flip the state red.
The border issues are “huge” in the state, Domenici explained, noting that New Mexico has “the highest crime rate of any state in the country.”
“We’re the most dangerous state. Albuquerque is a top ten most dangerous city. We also have the worst education in the country, so we have the highest usage of drugs in the country. So all of these failures make — the cost of living is really impactful in New Mexico, because the average family income is low,” she said, explaining that all of these things are making residents “angry.”
Further, Domenici explained that Albuquerque is “basically run by three dominating cartels.”
“And, you know, they’re like a distribution business there. And it’s a travesty. You know, they distribute fentanyl. Fentanyl is everywhere in New Mexico. We have a huge death rate of fentanyl. But they also, sadly, have many, many children and young, unattended minors that are coming into our state. There’s lots of sex abuse, labor abuse — it’s horrific. Homicides are very, very high, carjackings, you name it. That crime is there in Albuquerque, flourishing,” she said, fleshing out the problem and noting that, in addition to the Mexican cartels, “there’s been about 65,000 Chinese people that have come through our border in the last two years.
“I think 35,000 just this year. And in New Mexico, for example, they run huge, huge marijuana plants, and they are taking over that entire industry. But the cartels in New Mexico — and I’m sure around the country — are powerful. They’re well well-organized, and they’re machines, and it’s going to take a lot of effort to get rid of them now, and we have, we have to thank these radical progressives for inserting that terror into our lives,” she said, explaining that her state has the “third biggest border accessing Mexico.”
Despite that, she said half the border has no wall. “It has nothing. It’s just wide open. And [Democrat Sen.] Martin Heinrich and the other leaders haven’t fought. Martin hasn’t fought to get federal funding here, so our Border Patrol is weak. He doesn’t fight to make sure the FBI is here.
LISTEN:
“So, you know, we’re the widest open border now in the country, because Texas has barricaded themselves, their border,” she said, noting that the Lone Star State is not relying on the federal government. “They’ll do what’s right. Arizona is the same thing. These other border states have strong conservative leaders, and we have weak, radical progressives who want — they want these borders open,” she added, describing what she has seen.
“Literally, I’m going there today, but I was there just like two months ago, and there’s this huge wall, and then it just completely stops, and there’s nothing,” the Senate hopeful said. “There’s no border control and there’s no wall. There’s no hidden technology. It’s just open.”
Breitbart News Daily airs on SiriusXM Patriot 125 from 6:00 a.m. to 9:00 a.m. Eastern.",2024-10-31
